search URL:,https://patents.google.com/?assignee=Univ+Cambridge&after=filing:20100101&language=ENGLISH
CN-215868206-U,Trade economics teacher's multimedia teaching device ,哈尔滨剑桥学院,徐菡博,2021-10-13,2021-10-13,2022-02-18,2022-02-18,https://patents.google.com/patent/CN215868206U/en,https://patentimages.storage.googleapis.com/92/0c/25/42dccc7ea31cfd/HDA0003302567690000011.png
CN-213339337-U,City planning model display device for environmental art design ,哈尔滨剑桥学院,陈奇,2020-11-24,2020-11-24,2021-06-01,2021-06-01,https://patents.google.com/patent/CN213339337U/en,https://patentimages.storage.googleapis.com/ad/62/e6/cb7a2f1996cbf7/HDA0002796769130000011.png
CN-211669762-U,Portable loudspeaker for English classroom ,哈尔滨剑桥学院,"陈晶晶, 陈子婧",2020-03-13,2020-03-13,2020-10-13,2020-10-13,https://patents.google.com/patent/CN211669762U/en,
CN-210924988-U,Multimedia device for teaching ,哈尔滨剑桥学院,韩雪梅,2019-05-30,2019-05-30,2020-07-03,2020-07-03,https://patents.google.com/patent/CN210924988U/en,
CN-210283706-U,Special drawing device of higher mathematics ,哈尔滨剑桥学院,高珊,2019-06-21,2019-06-21,2020-04-10,2020-04-10,https://patents.google.com/patent/CN210283706U/en,https://patentimages.storage.googleapis.com/0d/c2/73/f397e29f16475e/HDA0002102869710000041.png
CN-211237527-U,Economics phenomenon simulation sand table for finance teaching ,哈尔滨剑桥学院,李刚,2020-03-01,2020-03-01,2020-08-11,2020-08-11,https://patents.google.com/patent/CN211237527U/en,
US-2015168409-A1,Method for determining if a subject has an increased likelihood of high grade dysplasia or esophageal adenocarcinoma ,"The University Of Cambridge, Medical Research Council","Massimiliano Di Pietro, Rebecca Fitzgerald, Xinxue Liu",2012-05-18,2013-05-17,2015-06-18,,https://patents.google.com/patent/US20150168409A1/en,https://patentimages.storage.googleapis.com/07/a1/eb/ade6fe86a17bf8/US20150168409A1-20150618-D00001.png
AU-2021250704-A1,Influenza vaccines ,"Diosynvax Ltd, The Chancellor, Masters And Scholars Of The University Of Cambridge","George CARNELL, Matteo Ferrari, Jonathan Luke Heeney, Sneha VISHWANATH, David Wells",2020-04-01,2021-04-01,2022-12-08,,https://patents.google.com/patent/AU2021250704A1/en,
AU-2019227855-A1,Methods for controlling gene expression ,"The Chancellor, Masters And Scholars Of The University Of Cambridge","Alexander Morgan JONES, Bo Larsen",2018-03-02,2019-03-01,2020-10-22,,https://patents.google.com/patent/AU2019227855A1/en,
GB-201120120-D0,Electromagnetically assisted technique for making MgB2 superconducting joints ,"Wozniak Mariusz, Siemens Magnet Technology Ltd, Glowacki Dr B A, Thomas Adrian M, Univ Cambridge",,2011-11-22,2011-11-22,2012-01-04,,https://patents.google.com/patent/GB201120120D0/en,
GB-201318193-D0,Uncooled Optical Wavelength - Division-Multiplexed Signal Transmission System ,"White Ian H, Univ Cambridge, Penty Richard V, Ingham Jonathan D",,2013-10-14,2013-10-14,2013-11-27,,https://patents.google.com/patent/GB201318193D0/en,
GB-202201060-D0,Beta-coronavirus vaccines ,"Univ Regensburg, Chancellor Masters And Scholars Of The Univ Of Cambridge, Diosynvax Ltd",,2022-01-27,2022-01-27,2022-03-16,,https://patents.google.com/patent/GB202201060D0/en,
WO-2020065350-A1,Vaccines ,"The Chancellor, Masters And Scholars Of The University Of Cambridge, University Of Westminster, Universitat Regensburg","Jonathan Luke Heeney, Simon Frost, Ralf Wagner, Benedikt ASBACH, Rebecca KINSLEY, Edward Wright",2018-09-28,2019-09-27,2020-04-02,,https://patents.google.com/patent/WO2020065350A1/en,
WO-2022271103-A3,Enrichment method ,"Cambridge Centre For Advanced Research And Education In Singapore Ltd, The Regents Of The University Of California, The Chancellor, Masters And Scholars Of The University Of Cambridge","Mikhail Kovalev, Magda Helena BARECKA, Hangjuan REN, Joel Wheeler AGER III, Alexei Alexandrovich LAPKIN",2021-06-23,2022-06-23,2023-03-23,,https://patents.google.com/patent/WO2022271103A3/en,
GB-201909465-D0,An apparatus and method for speculative vectorising program code ,"Advanced Risc Mach Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2019-07-01,2019-07-01,2019-08-14,,https://patents.google.com/patent/GB201909465D0/en,
CN-210181812-U,Preschool english auxiliary teaching aid ,哈尔滨剑桥学院,"Puyu Wang, 王璞玉",2019-01-23,2019-01-23,2020-03-24,2020-03-24,https://patents.google.com/patent/CN210181812U/en,
CN-209807512-U,Special table is tailor to china paper-cut art ,哈尔滨剑桥学院,"马静, 高智勇",2018-11-12,2018-11-12,2019-12-20,2019-12-20,https://patents.google.com/patent/CN209807512U/en,
CN-209293499-U,A kind of folding combined music chorus halfpace ,哈尔滨剑桥学院,"王帆, 李彩",2018-08-20,2018-08-20,2019-08-23,2019-08-23,https://patents.google.com/patent/CN209293499U/en,
CN-207642936-U,A kind of skates storage device ,哈尔滨剑桥学院,那小波,2017-12-24,2017-12-24,2018-07-24,2018-07-24,https://patents.google.com/patent/CN207642936U/en,
GB-202104556-D0,Therapeutic inhibitors of GDF15 signalling ,"Kymab Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2021-03-31,2021-03-31,2021-05-12,,https://patents.google.com/patent/GB202104556D0/en,
CN-207541934-U,A kind of portable metronome of absolute music ,哈尔滨剑桥学院,柏琳,2017-12-06,2017-12-06,2018-06-26,2018-06-26,https://patents.google.com/patent/CN207541934U/en,
GB-202112499-D0,Beta-coronavirus vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge, Univ Regensburg",,2021-09-02,2021-09-02,2021-10-20,,https://patents.google.com/patent/GB202112499D0/en,
GB-202114321-D0,Beta-coronavirus Caccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge, Univ Regensburg",,2021-10-06,2021-10-06,2021-11-17,,https://patents.google.com/patent/GB202114321D0/en,
CN-210466893-U,Demonstration board for English tense teaching ,哈尔滨剑桥学院,张晓东,2019-08-16,2019-08-16,2020-05-05,2020-05-05,https://patents.google.com/patent/CN210466893U/en,https://patentimages.storage.googleapis.com/11/6d/dd/727942ac972261/190815134026.png
GB-202109285-D0,Beta-coronavirus vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge, Univ Regensburg",,2021-06-28,2021-06-28,2021-08-11,,https://patents.google.com/patent/GB202109285D0/en,
WO-2022157513-A2,Vacuum therapy devices and methods ,Cambridge University Hospitals Nhs Foundation Trust,"Andrew HINDMARSH, Sean LICENCE, Adam Farrow",2021-01-22,2022-01-24,2022-07-28,,https://patents.google.com/patent/WO2022157513A2/en,
GB-202213958-D0,Influenza vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge, Univ Regensburg",,2022-09-23,2022-09-23,2022-11-09,,https://patents.google.com/patent/GB202213958D0/en,
KR-20230007456-A,Secure classical optical communication using quantum technology ,"더 보잉 컴파니, 더 챈슬러, 마스터즈 앤드 스칼라스 오브 더 유니버시티 오브 캠브리지 오브 더 올드 스쿨스","제프리 에이치. 헌트, 위펑 공, 리차드 빈센트 펜티, 이안 화이트, 아드리안 원포",2020-05-08,2021-05-04,2023-01-12,,https://patents.google.com/patent/KR20230007456A/en,https://patentimages.storage.googleapis.com/f5/bc/66/61fb16cb6092c7/pct00031.png
GB-202208070-D0,Influenza vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge, Univ Regensburg",,2022-05-31,2022-05-31,2022-07-13,,https://patents.google.com/patent/GB202208070D0/en,
GB-202214126-D0,Coronavirus vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge, Univ Regensburg",,2022-09-27,2022-09-27,2022-11-09,,https://patents.google.com/patent/GB202214126D0/en,
CN-115152039-A,Polarized emission of quantum wires in cubic GaN ,"剑桥实业有限公司, 曼彻斯特大学","大卫·沃利斯, 雷切尔·奥利弗, 门诺·卡珀斯, 菲利普·道森, 斯蒂芬·查治, 大卫·宾克斯",2019-10-04,2020-09-30,2022-10-04,,https://patents.google.com/patent/CN115152039A/en,https://patentimages.storage.googleapis.com/7f/01/e6/9a797814acd557/HDA0003815381360000011.png
CN-212061525-U,Self-service English letter calligraphy exercise page relief plate indentation device ,哈尔滨剑桥学院,"潘春英, 于琰",2020-05-28,2020-05-28,2020-12-01,2020-12-01,https://patents.google.com/patent/CN212061525U/en,https://patentimages.storage.googleapis.com/b0/59/30/670fa0fc2f9206/HDA0002513108600000021.png
GB-2541405-A,Novel Methods ,"Univ Of Cambridge, Univ Of Ha'il","Suliman Al-Mogbel Mohammed, Alshaghdali Abdulrahman, Ashankyty Ibraheem, Elmouna Ahmed, Fazuldeen Mohammed, Mian Shahid, Nuglozeh Edem, Fairbairn Camilla, Malcolm Timothy, Moti Naushad, Turner Suzanne",2015-08-17,2015-08-17,2017-02-22,,https://patents.google.com/patent/GB2541405A/en,
WO-2023275538-A1,Beta-coronavirus vaccines ,"Diosynvax Ltd, The Chancellor, Masters And Scholars Of The University Of Cambridge, Universität Regensburg","Sneha VISHWANATH, George CARNELL, Benedikt ASBACH, Ralf Wagner, Rebecca KINSLEY, Jonathan Luke Heeney, David Wells",2021-06-28,2022-06-28,2023-01-05,,https://patents.google.com/patent/WO2023275538A1/en,
WO-2023057766-A1,Influenza vaccines ,"Diosynvax Ltd, The Chancellor, Masters And Scholars Of The University Of Cambridge, Universität Regensburg","Jonathan Luke Heeney, Sneha VISHWANATH, George CARNELL, David Wells, Simon Frost, Matteo Ferrari, Benedikt ASBACH, Ralf Wagner",2021-10-06,2022-10-06,2023-04-13,,https://patents.google.com/patent/WO2023057766A1/en,
WO-2021041962-A1,Structure and method for promoting microalgae growth ,"The Regents Of The University Of California, University Of Cambridge","Shaochen Chen, Dimitri DEHEYN, Shangting YOU, Daniel WANGPRASEURT, Silvia Vignolini",2019-08-28,2020-08-28,2021-03-04,,https://patents.google.com/patent/WO2021041962A1/en,
WO-2023057769-A1,Coronavirus vaccines ,"Diosynvax Ltd, The Chancellor, Masters And Scholars Of The University Of Cambridge, Universität Regensburg","Jonathan Luke Heeney, Sneha VISHWANATH, George CARNELL, David Wells, Matteo Ferrari, Benedikt ASBACH, Ralf Wagner, Martina BILLMEIER, Patrick Neckermann",2021-10-06,2022-10-06,2023-04-13,,https://patents.google.com/patent/WO2023057769A1/en,
WO-2022157011-A1,A method and a system for uv protection prediction of a sunscreen product ,"Basf Se, The Chancellor, Masters And Scholars Of The University Of Cambridge, Cambridge Centre For Advanced Research And Education In Singapore Ltd.","Dong Ryeol Lee, Jun Tao XIA, Myriam Sohn, Bernd Herzog, Liwei Cao, Alexei LAPKIN",2021-01-21,2022-01-05,2022-07-28,,https://patents.google.com/patent/WO2022157011A1/en,
CN-209748783-U,headset fixer for Korean listening teaching ,哈尔滨剑桥学院,李倩,2019-07-05,2019-07-05,2019-12-06,2019-12-06,https://patents.google.com/patent/CN209748783U/en,
CN-210142405-U,University grammar memory device ,哈尔滨剑桥学院,"崔艳波, 曹雪",2019-07-03,2019-07-03,2020-03-13,2020-03-13,https://patents.google.com/patent/CN210142405U/en,https://patentimages.storage.googleapis.com/e9/b8/c9/09413dee169458/190626161755.png
CN-209286598-U,A kind of dancing practice pressing-leg device with music player ,哈尔滨剑桥学院,柏琳,2018-09-28,2018-09-28,2019-08-23,2019-08-23,https://patents.google.com/patent/CN209286598U/en,
CN-209047622-U,A kind of economic book of accounts storing unit ,哈尔滨剑桥学院,李丽娜,2018-08-24,2018-08-24,2019-07-02,2019-07-02,https://patents.google.com/patent/CN209047622U/en,
CN-208705769-U,A kind of computer with integrated for Corporate Finance ,哈尔滨剑桥学院,李丽娜,2018-08-20,2018-08-20,2019-04-05,2019-04-05,https://patents.google.com/patent/CN208705769U/en,
CN-208705081-U,A kind of portable building concrete intensity scene drilling core checking device ,哈尔滨剑桥学院,杨树仁,2018-08-13,2018-08-13,2019-04-05,2019-04-05,https://patents.google.com/patent/CN208705081U/en,
CN-208834569-U,A kind of English word learning memory aid ,哈尔滨剑桥学院,"曹雪, 崔艳波",2018-07-05,2018-07-05,2019-05-07,2019-05-07,https://patents.google.com/patent/CN208834569U/en,
CN-208889113-U,A kind of English teaching supplemental training device ,哈尔滨剑桥学院,"陈子婧, 历晓寒",2018-07-04,2018-07-04,2019-05-21,2019-05-21,https://patents.google.com/patent/CN208889113U/en,
CN-208834567-U,A kind of classroom teaching displaying device ,哈尔滨剑桥学院,"历晓寒, 陈子婧",2018-07-03,2018-07-03,2019-05-07,2019-05-07,https://patents.google.com/patent/CN208834567U/en,
CN-208353551-U,A kind of Aural-comprehension Training headset ,哈尔滨剑桥学院,"崔艳波, 曹雪",2018-07-02,2018-07-02,2019-01-08,2019-01-08,https://patents.google.com/patent/CN208353551U/en,
CN-209331446-U,A kind of Art Design sample storage device ,哈尔滨剑桥学院,吕琛,2018-11-14,2018-11-14,2019-09-03,2019-09-03,https://patents.google.com/patent/CN209331446U/en,
CN-208970121-U,A kind of Art Design font adjustment device ,哈尔滨剑桥学院,吕琛,2018-11-13,2018-11-13,2019-06-11,2019-06-11,https://patents.google.com/patent/CN208970121U/en,
CN-208212435-U,A kind of Novel feather ball-collecting rack convenient for adjusting ,哈尔滨剑桥学院,"李兴凯, 吴瑞巍",2018-05-28,2018-05-28,2018-12-11,2018-12-11,https://patents.google.com/patent/CN208212435U/en,
CN-208212476-U,A kind of novel ice skates ,哈尔滨剑桥学院,吴瑞巍,2018-05-28,2018-05-28,2018-12-11,2018-12-11,https://patents.google.com/patent/CN208212476U/en,
CN-208938377-U,A kind of dedicated exercise device of novel English hearing ,哈尔滨剑桥学院,梅冬琪,2018-08-01,2018-08-01,2019-06-04,2019-06-04,https://patents.google.com/patent/CN208938377U/en,
EP-4152274-A1,"System and method for predicting an occupancy probability of a point in an environment, and training method thereof ","Toyota Jidosha Kabushiki Kaisha, The Chancellor, Masters and Scholars of the University of Cambridge","Daniel OLMEDA REINO, Thomas RODDICK, Benjamin BIGGS, Roberto Cipolla",2021-09-21,2021-09-21,2023-03-22,,https://patents.google.com/patent/EP4152274A1/en,
EP-4109342-A1,Novelty detection method for a neural network model ,"Toyota Jidosha Kabushiki Kaisha, The Chancellor, Masters and Scholars of the University of Cambridge","Rahaf AL JUNDI, Daniel OLMEDA REINO, Nikolay CHUMERIN, Richard Turner",2021-06-24,2021-06-24,2022-12-28,,https://patents.google.com/patent/EP4109342A1/en,https://patentimages.storage.googleapis.com/6b/12/97/2c50525d1731e5/imgf0001.png
CN-209573929-U,A kind of seashore ring skill swing chair ,哈尔滨剑桥学院,梁雪,2018-11-14,2018-11-14,2019-11-05,2019-11-05,https://patents.google.com/patent/CN209573929U/en,
EP-3967157-A1,Plant-based microcapsules ,"Xampla Limited, The Chancellor, Masters and Scholars of the University of Cambridge","Marc RODRIGUEZ GARCIA, Tuomas Pertti Jonathan KNOWLES",2020-09-09,2020-09-09,2022-03-16,,https://patents.google.com/patent/EP3967157A1/en,https://patentimages.storage.googleapis.com/f7/7b/17/6caab80f5dc689/imgf0001.png
CN-207781199-U,A kind of English teaching recorder ,哈尔滨剑桥学院,"韩迪, 刘万阳",2018-04-12,2018-04-12,2018-08-28,2018-08-28,https://patents.google.com/patent/CN207781199U/en,
CN-208110857-U,A kind of pedagogy interactive electronic white board ,哈尔滨剑桥学院,"刘爽, 马影",2017-12-20,2017-12-20,2018-11-16,2018-11-16,https://patents.google.com/patent/CN208110857U/en,
CN-208388149-U,A kind of pedagogy multifunctional desk ,哈尔滨剑桥学院,"马影, 刘爽, 董静",2017-12-20,2017-12-20,2019-01-18,2019-01-18,https://patents.google.com/patent/CN208388149U/en,
CN-207765018-U,A kind of preschool education displaying teaching aid ,哈尔滨剑桥学院,"董静, 王丽敏, 李金霞, 栾宇菲, 李爱红",2017-12-20,2017-12-20,2018-08-24,2018-08-24,https://patents.google.com/patent/CN207765018U/en,
CN-207670596-U,A kind of multifunction bicycle ,哈尔滨剑桥学院,徐丹,2017-12-06,2017-12-06,2018-07-31,2018-07-31,https://patents.google.com/patent/CN207670596U/en,
CN-207518843-U,A kind of laser read English acoustical generator ,哈尔滨剑桥学院,"于琰, 王春宇",2017-11-24,2017-11-24,2018-06-19,2018-06-19,https://patents.google.com/patent/CN207518843U/en,
CN-207913081-U,A kind of auxiliary pad of callisthenics convenient for breathing freely ,哈尔滨剑桥学院,徐丹,2017-11-22,2017-11-22,2018-09-28,2018-09-28,https://patents.google.com/patent/CN207913081U/en,
CN-208204448-U,A kind of multi-functional teaching apparatus of history lesson ,哈尔滨剑桥学院,"屈宏, 刘宗凯",2018-01-30,2018-01-30,2018-12-07,2018-12-07,https://patents.google.com/patent/CN208204448U/en,
CN-209591212-U,A kind of English shape of the mouth as one speaks pronunciation diagrammatic illustration device ,哈尔滨剑桥学院,"陈子婧, 陈晶晶",2018-12-10,2018-12-10,2019-11-05,2019-11-05,https://patents.google.com/patent/CN209591212U/en,
CN-209691125-U,A kind of Portable English autonomous learning device ,哈尔滨剑桥学院,"陈子婧, 陈晶晶",2018-12-10,2018-12-10,2019-11-26,2019-11-26,https://patents.google.com/patent/CN209691125U/en,
CN-207187057-U,A kind of shuttlecock articles for use storage rack ,哈尔滨剑桥学院,"那小波, 王勇",2017-09-20,2017-09-20,2018-04-06,2018-04-06,https://patents.google.com/patent/CN207187057U/en,
CN-210123612-U,English teaching demonstration board ,哈尔滨剑桥学院,闫岩,2018-12-27,2018-12-27,2020-03-03,2020-03-03,https://patents.google.com/patent/CN210123612U/en,https://patentimages.storage.googleapis.com/64/55/f8/5608b2153819f8/HSA0000177033960000021.png
CN-209746797-U,English learning turntable ,哈尔滨剑桥学院,韩迪,2019-01-11,2019-01-11,2019-12-06,2019-12-06,https://patents.google.com/patent/CN209746797U/en,
CN-207503488-U,Musicology teaching display board ,哈尔滨剑桥学院,"李彩, 董静, 杨洋, 刘韵",2017-07-28,2017-07-28,2018-06-15,2018-06-15,https://patents.google.com/patent/CN207503488U/en,
CN-207199142-U,The Portable display display teaching aid that a kind of English teaching uses ,哈尔滨剑桥学院,"黄成�, 叶春蕾",2017-07-03,2017-07-03,2018-04-06,2018-04-06,https://patents.google.com/patent/CN207199142U/en,
CN-207611523-U,A kind of desk-top finance explanation management teaching aid ,哈尔滨剑桥学院,于越,2017-06-23,2017-06-23,2018-07-13,2018-07-13,https://patents.google.com/patent/CN207611523U/en,
CN-206689945-U,Direct driving motor controls bench vice ,哈尔滨剑桥学院,"刘媛媛, 崔莉, 刘丽媛, 周跃佳",2017-05-18,2017-05-18,2017-12-01,2017-12-01,https://patents.google.com/patent/CN206689945U/en,
CN-210015563-U,Mouth shape adjusting mirror for vocal music performance ,哈尔滨剑桥学院,赵艳,2019-01-15,2019-01-15,2020-02-04,2020-02-04,https://patents.google.com/patent/CN210015563U/en,https://patentimages.storage.googleapis.com/d7/38/4f/510833e41e9911/DEST_PATH_HDA0002270843380000011.png
CN-206762109-U,Adjustable gymnastics uneven bars ,哈尔滨剑桥学院,"张佳欣, 刘晨",2017-05-18,2017-05-18,2017-12-19,2017-12-19,https://patents.google.com/patent/CN206762109U/en,
EP-3762762-A1,Display device for head-mounting and display method ,"Huawei Technologies Co., Ltd., The Chancellor, Masters and Scholars of the University of Cambridge","Tao Lin, Qing Zhang, Jia Jia, Pawan SHRESTHA, Matt PRYN, Daping Chu",2018-04-03,2018-04-03,2021-01-13,,https://patents.google.com/patent/EP3762762A1/en,
CN-207253031-U,A kind of teaching multifunctional pencil case ,哈尔滨剑桥学院,王颖,2017-05-02,2017-05-02,2018-04-20,2018-04-20,https://patents.google.com/patent/CN207253031U/en,
CN-207241244-U,A kind of mathematics composition educates blackboard ,哈尔滨剑桥学院,王颖,2017-04-21,2017-04-21,2018-04-17,2018-04-17,https://patents.google.com/patent/CN207241244U/en,
CN-206907237-U,A kind of novel English word auxiliary memory device ,哈尔滨剑桥学院,"于沛, 梅冬琪",2017-04-17,2017-04-17,2018-01-19,2018-01-19,https://patents.google.com/patent/CN206907237U/en,
CN-207084491-U,Multi-functional vocal music dedicated spectrum frame ,哈尔滨剑桥学院,"李彩, 王帆, 赵艳, 高馨月, 邱洋洋",2017-03-17,2017-03-17,2018-03-13,2018-03-13,https://patents.google.com/patent/CN207084491U/en,
CN-206489783-U,A kind of Korean teaching aid ,哈尔滨剑桥学院,"李倩, 刘琳",2017-02-21,2017-02-21,2017-09-12,2017-09-12,https://patents.google.com/patent/CN206489783U/en,
CN-206421694-U,Font control board is used in a kind of Korean teaching ,哈尔滨剑桥学院,"刘琳, 李倩",2017-02-08,2017-02-08,2017-08-18,2017-08-18,https://patents.google.com/patent/CN206421694U/en,
CN-206400866-U,A kind of Teaching of Psychology practice device ,哈尔滨剑桥学院,任秀华,2017-01-25,2017-01-25,2017-08-11,2017-08-11,https://patents.google.com/patent/CN206400866U/en,
CN-206594887-U,A kind of mechanical Japanese Teaching servicing unit ,哈尔滨剑桥学院,"董海艳, 张云鹤",2016-12-27,2016-12-27,2017-10-27,2017-10-27,https://patents.google.com/patent/CN206594887U/en,
CN-206322340-U,A kind of Aural-comprehension Training device ,哈尔滨剑桥学院,"李丹丹, 徐艳霞",2016-12-16,2016-12-16,2017-07-11,2017-07-11,https://patents.google.com/patent/CN206322340U/en,
CN-206134012-U,English learning aiding device ,哈尔滨剑桥学院,"王丹, 杨微, 栾宇菲, 王芳",2016-06-29,2016-06-29,2017-04-26,2017-04-26,https://patents.google.com/patent/CN206134012U/en,
CN-209629000-U,A kind of art teaching easel ,哈尔滨剑桥学院,刘锡洋,2018-10-17,2018-10-17,2019-11-15,2019-11-15,https://patents.google.com/patent/CN209629000U/en,
CN-206058549-U,English language aided education plate ,哈尔滨剑桥学院,"杨微, 栾宇菲, 王丹, 于鹏",2016-06-17,2016-06-17,2017-03-29,2017-03-29,https://patents.google.com/patent/CN206058549U/en,
CN-206058633-U,A kind of english-chinese bilingual combining with teaching interactive device ,哈尔滨剑桥学院,"栾宇菲, 王丹, 杨微, 董静, 金娜, 于鹏",2016-05-09,2016-05-09,2017-03-29,2017-03-29,https://patents.google.com/patent/CN206058633U/en,
CN-205395557-U,Multifunctional ruler ,哈尔滨剑桥学院,张爽,2015-11-25,2015-11-25,2016-07-27,2016-07-27,https://patents.google.com/patent/CN205395557U/en,
CN-205202570-U,Many function combination drawing board ,哈尔滨剑桥学院,张爽,2015-11-25,2015-11-25,2016-05-04,2016-05-04,https://patents.google.com/patent/CN205202570U/en,
CN-115060364-A,Spectrum establishing method and device ,剑桥大学南京科技创新中心有限公司,"田蕾, 聂杰文, 杨海宁, 初大平",2022-07-13,2022-07-13,2022-09-16,,https://patents.google.com/patent/CN115060364A/en,https://patentimages.storage.googleapis.com/db/24/18/076140698bbec6/220706173309.png
CN-114646613-A,Holographic dot matrix coherent imaging method and system ,剑桥大学南京科技创新中心有限公司,"杨海宁, 雷弈, 初大平",2022-05-19,2022-05-19,2022-06-21,,https://patents.google.com/patent/CN114646613A/en,https://patentimages.storage.googleapis.com/b0/f5/19/f3f7039b908ccc/220513173218.png
CN-114244101-A,Switched capacitor resonant DC converter ,剑桥大学南京科技创新中心有限公司,"赵晖, 龙腾",2021-12-16,2021-12-16,2022-03-25,,https://patents.google.com/patent/CN114244101A/en,https://patentimages.storage.googleapis.com/33/50/ec/2916f325ef833e/211207161717.png
CN-115667924-A,Improvements in or relating to apparatus for characterising components ,"流体分析有限公司, 剑桥企业有限公司","肖恩·德文尼什, 图奥马斯·诺尔斯, 瓦西里斯·科斯莫里亚皮特西斯, 格奥尔格·梅斯尔, 阿什利·普里迪, 汤姆·沙伊特, 马蒂亚斯·施奈德, 凯瑟琳·徐",2020-05-22,2021-05-21,2023-01-31,,https://patents.google.com/patent/CN115667924A/en,https://patentimages.storage.googleapis.com/05/d8/69/149c4ad49a21b4/HDA0003957921120000011.png
GB-202114318-D0,Coronavirus Vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2021-10-06,2021-10-06,2021-11-17,,https://patents.google.com/patent/GB202114318D0/en,
GB-202114328-D0,Influenza vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2021-10-06,2021-10-06,2021-11-17,,https://patents.google.com/patent/GB202114328D0/en,
GB-202109560-D0,Anomaly detection based on complete blood counts ,Chancellor Masters And Scholars Of The Univ Of Cambridge,,2021-07-01,2021-07-01,2021-08-18,,https://patents.google.com/patent/GB202109560D0/en,
CN-115397403-A,Use of compounds capable of cross-linking extracellular matrix to prevent or inhibit cancer cell migration ,剑桥企业有限公司,"M·J·杜尔, U·巴什塔诺娃, R·拉詹",2020-02-13,2021-02-12,2022-11-25,,https://patents.google.com/patent/CN115397403A/en,https://patentimages.storage.googleapis.com/e9/99/5c/621bf5e9003896/HDA0003882526050000011.png
GB-202107331-D0,Therapeutic inhibitors of GDF15 signalling ,"Kymab Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2021-05-21,2021-05-21,2021-07-07,,https://patents.google.com/patent/GB202107331D0/en,
CN-115003334-A,Treatment and prognosis of pancreatic cancer ,剑桥企业有限公司,"T·J·吴, M·吉尔, M·米勒, O·卡斯特",2019-12-18,2020-12-18,2022-09-02,,https://patents.google.com/patent/CN115003334A/en,https://patentimages.storage.googleapis.com/c2/fe/6d/7df84e0baf6c63/HDA0003766994880000011.png
GB-202103214-D0,Coronavirus vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2021-03-08,2021-03-08,2021-04-21,,https://patents.google.com/patent/GB202103214D0/en,
CN-115023610-A,Novel linker compounds ,剑桥实业有限公司,"尚卡尔·阿拉苏布拉曼尼安, 马克西米利安·塔罗·威廉·李, 达里奥·布雷桑, 格雷戈里·汉农",2019-11-28,2020-11-27,2022-09-06,,https://patents.google.com/patent/CN115023610A/en,https://patentimages.storage.googleapis.com/25/c6/c5/3aff7e379a5280/HDA0003769973070000011.png
