search URL:,https://patents.google.com/?assignee=Univ+Cambridge&after=filing:20100101&language=ENGLISH
CN-114929620-A,Method for preparing single-walled carbon nanotubes ,剑桥企业有限公司,"A.博伊斯, B.M.格雷夫斯, X.张",2019-12-03,2020-11-25,2022-08-19,,https://patents.google.com/patent/CN114929620A/en,https://patentimages.storage.googleapis.com/67/ec/9d/ed523f05033a5a/HDA0003676239580000011.png
GB-202101824-D0,Coronavirus vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2021-02-10,2021-02-10,2021-03-24,,https://patents.google.com/patent/GB202101824D0/en,
CN-115135782-A,Desulfurization of lead-containing waste ,"埃弗资源有限公司, 剑桥实业有限公司","维马尔纳特·塞尔瓦拉吉, 斯蒂芬·查尔斯·安德鲁, A·福克斯, R·V·库马尔, 斯宾塞·大卫·洛维, 马塞尔·伊奥",2019-08-12,2020-08-12,2022-09-30,,https://patents.google.com/patent/CN115135782A/en,
CN-209552773-U,A kind of preschool education board of education ,哈尔滨剑桥学院,王璞玉,2019-01-23,2019-01-23,2019-10-29,2019-10-29,https://patents.google.com/patent/CN209552773U/en,
GB-202015775-D0,Coronavirus vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2020-10-05,2020-10-05,2020-11-18,,https://patents.google.com/patent/GB202015775D0/en,
GB-202010672-D0,Coronovirus vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2020-07-10,2020-07-10,2020-08-26,,https://patents.google.com/patent/GB202010672D0/en,
CN-111404388-A,Series cascade type switch transformer direct current converter and working method thereof ,剑桥大学南京科技创新中心有限公司,"龙腾, 赵晖, 申彦峰",2020-04-13,2020-04-13,2020-07-10,,https://patents.google.com/patent/CN111404388A/en,https://patentimages.storage.googleapis.com/d7/f5/fc/ffef9151c5d4ed/HDA0002448409990000011.png
CN-111466949-A,"MMSE (minimum mean square error) beam former, MMSE beam forming method and computer-readable storage medium ",剑桥大学南京科技创新中心有限公司,"阮义, 理查德普拉格",2020-04-13,2020-04-13,2020-07-31,,https://patents.google.com/patent/CN111466949A/en,https://patentimages.storage.googleapis.com/a0/b1/49/351caaf89eb4c4/HDA0002448974760000011.png
CN-111366561-A,Method and device for measuring actual reflectivity of liquid crystal device ,剑桥大学南京科技创新中心有限公司,"杨海宁, 初大平",2020-04-13,2020-04-13,2020-07-03,,https://patents.google.com/patent/CN111366561A/en,
CN-209674566-U,A kind of adjustable teaching projection device ,哈尔滨剑桥学院,刘欢,2019-02-02,2019-02-02,2019-11-22,2019-11-22,https://patents.google.com/patent/CN209674566U/en,
CN-209330336-U,A kind of dedicated wheat frame of vocals ,哈尔滨剑桥学院,杨洋,2019-02-02,2019-02-02,2019-08-30,2019-08-30,https://patents.google.com/patent/CN209330336U/en,
GB-202004826-D0,Coronavirus vaccines ,"Diosynvax Ltd, Chancellor Masters And Scholars Of The Univ Of Cambridge",,2020-04-01,2020-04-01,2020-05-13,,https://patents.google.com/patent/GB202004826D0/en,
AU-2011250811-A1,Methods for assessing neurocognitive disorders ,Cambridge University Technical Services Limited,"Andrew Blackwell, Barbara Sahakian",2004-04-13,2011-11-16,2011-12-08,,https://patents.google.com/patent/AU2011250811A1/en,
CN-210042149-U,Headset is used in oral english teaching ,哈尔滨剑桥学院,杨秋雪,2019-08-20,2019-08-20,2020-02-07,2020-02-07,https://patents.google.com/patent/CN210042149U/en,
CN-209947380-U,Engineering management bulletin board ,哈尔滨剑桥学院,"田洋, 陈平, 王春燕",2019-07-17,2019-07-17,2020-01-14,2020-01-14,https://patents.google.com/patent/CN209947380U/en,
CN-209876599-U,Piano music book lighting device ,哈尔滨剑桥学院,李姗姗,2019-07-11,2019-07-11,2019-12-31,2019-12-31,https://patents.google.com/patent/CN209876599U/en,
CN-207546688-U,A kind of finance discarded data reducing mechanism ,哈尔滨剑桥学院,于越,2017-09-21,2017-09-21,2018-06-29,2018-06-29,https://patents.google.com/patent/CN207546688U/en,
CN-209629677-U,A kind of personality test device ,哈尔滨剑桥学院,王晓丹,2019-02-02,2019-02-02,2019-11-15,2019-11-15,https://patents.google.com/patent/CN209629677U/en,
CN-209328389-U,A kind of ideological education outdoor publicity movable stand ,哈尔滨剑桥学院,刘欢,2019-02-02,2019-02-02,2019-08-30,2019-08-30,https://patents.google.com/patent/CN209328389U/en,
CN-210052345-U,Psychology teaching auxiliary device ,哈尔滨剑桥学院,王晓丹,2019-02-02,2019-02-02,2020-02-11,2020-02-11,https://patents.google.com/patent/CN210052345U/en,
CN-210200038-U,English pronunciation word auxiliary memory device ,哈尔滨剑桥学院,"Qiuyan Wang, 王秋燕",2019-07-05,2019-07-05,2020-03-27,2020-03-27,https://patents.google.com/patent/CN210200038U/en,https://patentimages.storage.googleapis.com/7e/d7/f7/651a8a57827775/190705134307.png
CN-210123383-U,Building crab-bolt tensile strength detection device that pulls out ,哈尔滨剑桥学院,杨树仁,2019-05-24,2019-05-24,2020-03-03,2020-03-03,https://patents.google.com/patent/CN210123383U/en,
CN-211364036-U,Financial management bill fold ,哈尔滨剑桥学院,"王春燕, 田洋, 陈平",2019-07-19,2019-07-19,2020-08-28,2020-08-28,https://patents.google.com/patent/CN211364036U/en,https://patentimages.storage.googleapis.com/f8/34/d2/70d05fcead224e/190717115259.png
CN-212648307-U,New energy automobile battery processingequipment ,哈尔滨剑桥学院,"李凡, 朱礼贵",2020-08-21,2020-08-21,2021-03-02,2021-03-02,https://patents.google.com/patent/CN212648307U/en,https://patentimages.storage.googleapis.com/04/90/8c/cc8a9d01f6f12a/HDA0002644314880000021.png
CN-218517737-U,Pneumatic and hydraulic dual-purpose chuck for lathe ,哈尔滨剑桥学院,韩明玉,2022-11-02,2022-11-02,2023-02-24,2023-02-24,https://patents.google.com/patent/CN218517737U/en,https://patentimages.storage.googleapis.com/d2/c2/95/f829545bc1219e/HDA0003922080580000011.png
CN-218242461-U,Network tapping device ,哈尔滨剑桥学院,李颖,2022-09-16,2022-09-16,2023-01-06,2023-01-06,https://patents.google.com/patent/CN218242461U/en,https://patentimages.storage.googleapis.com/e2/20/55/079e251182ff8c/HDA0003848453780000011.png
CN-217961180-U,Leg pressing device for physical education ,哈尔滨剑桥学院,韩大维,2022-08-04,2022-08-04,2022-12-06,2022-12-06,https://patents.google.com/patent/CN217961180U/en,https://patentimages.storage.googleapis.com/0c/e0/eb/9d83c68300a34c/220804102101.png
CN-217880789-U,Multimedia publicity column ,哈尔滨剑桥学院,隋向萍,2022-07-29,2022-07-29,2022-11-22,2022-11-22,https://patents.google.com/patent/CN217880789U/en,https://patentimages.storage.googleapis.com/ac/e7/f2/0cb6a5d20e1e9f/HDA0003771191480000011.png
CN-217678449-U,Feeding structure for asphalt mortar mixing device ,哈尔滨剑桥学院,"王志臣, 王双, 陈平, 郭磊, 田洋, 何宏伟",2022-07-01,2022-07-01,2022-10-28,2022-10-28,https://patents.google.com/patent/CN217678449U/en,https://patentimages.storage.googleapis.com/cd/0e/ee/55bc648fd7c2be/HDA0003726676480000011.png
CN-217477367-U,Cargo distribution vehicle with automatic loading and unloading function ,哈尔滨剑桥学院,"马文龙, 崔存冬, 邵帅, 郭宏伟, 王鹏, 张文昊, 宫婷",2022-06-28,2022-06-28,2022-09-23,2022-09-23,https://patents.google.com/patent/CN217477367U/en,https://patentimages.storage.googleapis.com/2b/a4/44/9fc4e9992f9895/HDA0003717548930000011.png
CN-217657220-U,Automatic keep away barrier wide angle trimming means ,哈尔滨剑桥学院,"马文龙, 叶正欣, 才昕卉, 刘佳乐",2022-06-13,2022-06-13,2022-10-28,2022-10-28,https://patents.google.com/patent/CN217657220U/en,https://patentimages.storage.googleapis.com/d9/63/e3/461017f8985e60/HDA0003689966930000011.png
CN-217825411-U,Domestic water circulation constant temperature electric blanket ,哈尔滨剑桥学院,"马文龙, 郑晗雪, 杜新宇, 乔欣",2022-05-25,2022-05-25,2022-11-15,2022-11-15,https://patents.google.com/patent/CN217825411U/en,https://patentimages.storage.googleapis.com/16/75/20/4df2a1b50edae2/HDA0003661673020000011.png
CN-217428844-U,Automatic dolly of square of pressing grass ,哈尔滨剑桥学院,"马文龙, 许红飞, 李尚堰, 陈庆达, 钟海文, 杨成勇",2022-05-25,2022-05-25,2022-09-16,2022-09-16,https://patents.google.com/patent/CN217428844U/en,https://patentimages.storage.googleapis.com/0a/43/4e/5ebd476deae550/HDA0003661736400000011.png
CN-217416934-U,Tourist attraction all-terrain garbage collection vehicle ,哈尔滨剑桥学院,"王滨生, 郝烁, 王立宽, 杨策, 刘婷",2022-05-06,2022-05-06,2022-09-13,2022-09-13,https://patents.google.com/patent/CN217416934U/en,https://patentimages.storage.googleapis.com/70/90/cb/96f17a414212a0/HDA0003628648010000011.png
CN-217011464-U,Anticollision machine case frame ,哈尔滨剑桥学院,赵菲,2022-04-06,2022-04-06,2022-07-19,2022-07-19,https://patents.google.com/patent/CN217011464U/en,https://patentimages.storage.googleapis.com/33/3b/ba/c7298b1a112d29/HDA0003583441150000011.png
CN-216952391-U,Multifunctional computer support ,哈尔滨剑桥学院,赵菲,2022-04-02,2022-04-02,2022-07-12,2022-07-12,https://patents.google.com/patent/CN216952391U/en,https://patentimages.storage.googleapis.com/98/fa/b3/4ed4d5c02a702d/HDA0003580358300000011.png
CN-217042756-U,Breaker is used in asphalt concrete production ,哈尔滨剑桥学院,"王志臣, 何宏伟, 王双",2021-10-09,2021-10-09,2022-07-26,2022-07-26,https://patents.google.com/patent/CN217042756U/en,https://patentimages.storage.googleapis.com/af/c6/bb/f61d52ed5b19cb/HDA0003295463010000011.png
CN-215135461-U,Portable emotion releasing device for psychological treatment ,哈尔滨剑桥学院,任秀华,2021-03-29,2021-03-29,2021-12-14,2021-12-14,https://patents.google.com/patent/CN215135461U/en,https://patentimages.storage.googleapis.com/54/c8/ef/b48603b2159674/HDA0002997604520000041.png
CN-214796654-U,A multi-functional literary works display device for literal arts teaching ,哈尔滨剑桥学院,刘雪娇,2021-04-26,2021-04-26,2021-11-19,2021-11-19,https://patents.google.com/patent/CN214796654U/en,https://patentimages.storage.googleapis.com/da/e6/3a/acd353f0f3d222/HDA0003040308970000031.png
CN-215153402-U,Instrument for Chinese language and literature teaching ,哈尔滨剑桥学院,刘雪娇,2021-04-24,2021-04-24,2021-12-14,2021-12-14,https://patents.google.com/patent/CN215153402U/en,https://patentimages.storage.googleapis.com/38/b4/52/428da9416ee8c1/HDA0003036484200000031.png
CN-214377202-U,Be suitable for removal demonstration frame that international economy and trade teaching were used ,哈尔滨剑桥学院,张艳芳,2021-04-13,2021-04-13,2021-10-08,2021-10-08,https://patents.google.com/patent/CN214377202U/en,
CN-214212694-U,Double-manipulator conveying device of automatic welding machine ,哈尔滨剑桥学院,"丛昕, 乔金友",2020-12-17,2020-12-17,2021-09-17,2021-09-17,https://patents.google.com/patent/CN214212694U/en,
CN-214763093-U,Psychological behavior training equipment ,哈尔滨剑桥学院,任秀华,2021-04-02,2021-04-02,2021-11-19,2021-11-19,https://patents.google.com/patent/CN214763093U/en,https://patentimages.storage.googleapis.com/45/65/25/f2278d2e799c59/HDA0003005436450000011.png
CN-213965065-U,Adjustable basketball teaching auxiliary device that is used for sports education ,哈尔滨剑桥学院,"王勇, 赵春义",2020-12-08,2020-12-08,2021-08-17,2021-08-17,https://patents.google.com/patent/CN213965065U/en,
CN-213962758-U,Indoor environment design model display stand for environment art design ,哈尔滨剑桥学院,陈奇,2020-11-24,2020-11-24,2021-08-17,2021-08-17,https://patents.google.com/patent/CN213962758U/en,https://patentimages.storage.googleapis.com/79/85/d2/4a15010a821166/HDA0002795898070000011.png
CN-213445061-U,Feeding manipulator ,哈尔滨剑桥学院,张智超,2020-11-09,2020-11-09,2021-06-15,2021-06-15,https://patents.google.com/patent/CN213445061U/en,
CN-213742563-U,Auxiliary device for automobile parking ,哈尔滨剑桥学院,张智超,2020-11-06,2020-11-06,2021-07-20,2021-07-20,https://patents.google.com/patent/CN213742563U/en,https://patentimages.storage.googleapis.com/02/03/19/019349788079d9/HDA0002765518690000012.png
CN-213180654-U,Automobile transverse stabilizer bar endurance test rack ,哈尔滨剑桥学院,张智超,2020-11-05,2020-11-05,2021-05-11,2021-05-11,https://patents.google.com/patent/CN213180654U/en,
CN-213616725-U,Early education robot based on human-computer interaction ,哈尔滨剑桥学院,"蔡洪霞, 陈守孟",2020-10-13,2020-10-13,2021-07-06,2021-07-06,https://patents.google.com/patent/CN213616725U/en,https://patentimages.storage.googleapis.com/1d/4e/c2/e88afde1695423/201013164309.png
CN-213339277-U,Curve ruler for economics teaching ,哈尔滨剑桥学院,刘莹莹,2020-11-24,2020-11-24,2021-06-01,2021-06-01,https://patents.google.com/patent/CN213339277U/en,
CN-213339366-U,Economic data chart multi-angle display device ,哈尔滨剑桥学院,刘莹莹,2020-11-24,2020-11-24,2021-06-01,2021-06-01,https://patents.google.com/patent/CN213339366U/en,
CN-213247505-U,Education is with device of explaining ,哈尔滨剑桥学院,"王璞玉, 徐桐",2020-06-29,2020-06-29,2021-05-25,2021-05-25,https://patents.google.com/patent/CN213247505U/en,
CN-212698087-U,Music book placer convenient to adjust ,哈尔滨剑桥学院,杨洋,2020-06-11,2020-06-11,2021-03-16,2021-03-16,https://patents.google.com/patent/CN212698087U/en,https://patentimages.storage.googleapis.com/d4/03/2c/2006f0d5703fa8/HSA0000211681810000022.png
CN-213594236-U,Warning system for unclosed and unlocked vehicle door ,哈尔滨剑桥学院,"朱礼贵, 李凡, 王海涛",2020-11-24,2020-11-24,2021-07-02,2021-07-02,https://patents.google.com/patent/CN213594236U/en,
CN-114750943-A,Mechanical bird with flapping wing and folding wing ,哈尔滨剑桥学院,"历雪, 焦海洁, 王健, 田金斗, 李贞香, 聂文静, 马超",2022-05-30,2022-05-30,2022-07-15,,https://patents.google.com/patent/CN114750943A/en,https://patentimages.storage.googleapis.com/63/1d/7c/67006be11370ea/HDA0003668024610000011.png
CN-114889811-A,Electric turning and swing reducing composite device for front wheel of airplane and control method ,哈尔滨剑桥学院,"马超, 历雪, 王琼, 赵喆, 段月星, 高腾龙, 吴尚融",2022-05-25,2022-05-25,2022-08-12,,https://patents.google.com/patent/CN114889811A/en,https://patentimages.storage.googleapis.com/cd/32/c7/00460df9522e24/HDA0003661143960000011.png
CN-114889851-A,Temperature trigger type shape memory alloy quick actuating device and control method thereof ,哈尔滨剑桥学院,"马超, 历雪, 王琼, 赵喆, 段月星, 高腾龙, 吴尚融",2022-05-25,2022-05-25,2022-08-12,,https://patents.google.com/patent/CN114889851A/en,https://patentimages.storage.googleapis.com/6c/c7/b5/6c18cc229e58e1/HDA0003661152610000011.png
CN-114792473-A,Traffic signal lamp system based on mathematical analysis model and control method thereof ,哈尔滨剑桥学院,"高珊, 于金刚",2022-04-19,2022-04-19,2022-07-26,,https://patents.google.com/patent/CN114792473A/en,https://patentimages.storage.googleapis.com/c1/29/ea/31ed2e81f11ad1/HDA0003603536240000011.png
GB-202217307-D0,A surgical implement ,Cambridge Univ Hospitals Nhs Foundation Trust,,2022-11-18,2022-11-18,2023-01-04,,https://patents.google.com/patent/GB202217307D0/en,
CN-113682221-A,Automatic rain insensitive device that expandes and draw in and transfer car (buggy) that contains device ,"哈尔滨剑桥学院, 哈尔滨研保科技有限公司","马超, 王志臣, 朱礼贵, 李凡, 郑欣欣, 徐东晖, 卢馨雨, 陈雪, 历雪, 蔺雪瑞, 叶正欣, 康靓, 张智超, 赵丽娜, 陈亮亮, 张儒",2021-09-27,2021-09-27,2021-11-23,,https://patents.google.com/patent/CN113682221A/en,https://patentimages.storage.googleapis.com/82/1d/74/5cc13bf2a32cb0/HDA0003282761750000022.png
GB-202200706-D0,A surgical instrument ,Cambridge Univ Hospitals Nhs Foundation Trust,,2022-01-20,2022-01-20,2022-03-09,,https://patents.google.com/patent/GB202200706D0/en,
CN-114802670-A,Coral ecological health monitoring tour submarine ,哈尔滨剑桥学院,"王琼, 马超, 历雪, 高腾龙, 赵喆, 段月星, 吴尚融",2022-06-02,2022-06-02,2022-07-29,,https://patents.google.com/patent/CN114802670A/en,https://patentimages.storage.googleapis.com/f0/bf/18/1d6e17db64439a/HDA0003675566700000011.png
CN-113230634-A,Badminton trainer is used in teaching ,哈尔滨剑桥学院,"吴瑞巍, 马丹丹, 关文博",2021-06-28,2021-06-28,2021-08-10,,https://patents.google.com/patent/CN113230634A/en,https://patentimages.storage.googleapis.com/91/c4/39/04862014b4a427/HDA0003136658540000021.png
CN-112728029-A,CVT transmission mechanism ,哈尔滨剑桥学院,"朱礼贵, 沙宇, 李凡, 王海金",2020-12-29,2020-12-29,2021-04-30,,https://patents.google.com/patent/CN112728029A/en,https://patentimages.storage.googleapis.com/ff/87/2a/0f7ad595a1a2aa/HDA0002866917900000011.png
CN-114851792-A,Amphibious mine surveys rescue car ,哈尔滨剑桥学院,"马文龙, 苏选, 张红日, 李尚堰, 郝烁, 马跃宁, 白瑞峰",2022-06-07,2022-06-07,2022-08-05,,https://patents.google.com/patent/CN114851792A/en,https://patentimages.storage.googleapis.com/80/3f/c0/e584c5709cc0c3/HDA0003680621320000011.png
CN-111435990-A,Color space encoding method and apparatus ,"华为技术有限公司, 英国剑桥大学","方华猛, 邸佩云, 拉法尔·曼提尔克",2019-01-15,2019-01-15,2020-07-21,,https://patents.google.com/patent/CN111435990A/en,https://patentimages.storage.googleapis.com/fb/50/5d/de1884fcd3c997/HDA0001946333850000012.png
WO-2022008893-A1,Valve assembly ,Cambridge University Hospitals Nhs Foundation Trust,"Andrew HINDMARSH, Gareth CORBETT",2020-07-08,2021-07-06,2022-01-13,,https://patents.google.com/patent/WO2022008893A1/en,
CN-114809751-A,Intelligent pit type side direction parking space ,哈尔滨剑桥学院,"张智超, 郝星宇, 韩轶男, 焦海洁, 孙豪锴, 王菊, 杨慧新",2022-06-08,2022-06-08,2022-07-29,,https://patents.google.com/patent/CN114809751A/en,https://patentimages.storage.googleapis.com/94/6f/a3/0243ebf251cd5b/HDA0003683403820000011.png
CN-114830989-A,Full-automatic desert tree planting vehicle ,哈尔滨剑桥学院,"张智超, 郝星宇, 李凡, 焦海洁, 王智慧, 陈思奇, 李尚堰",2022-06-13,2022-06-13,2022-08-02,,https://patents.google.com/patent/CN114830989A/en,https://patentimages.storage.googleapis.com/7d/07/96/6393f0b5a20168/HDA0003690133110000011.png
CN-115284310-A,Bionic robot ,"哈尔滨剑桥学院, 江西福方科技有限公司","张福利, 赵姝颖, 王滨生, 隋向萍, 刘长勇, 黄昱彤, 郝烁, 杨策, 王立宽, 孙豪锴",2022-07-21,2022-07-21,2022-11-04,,https://patents.google.com/patent/CN115284310A/en,https://patentimages.storage.googleapis.com/2e/3a/15/c478eb19e43459/HDA0003757212380000011.png
WO-2022157511-A1,A deployment applicator for a vacuum therapy device ,Cambridge University Hospitals Nhs Foundation Trust,"Andrew HINDMARSH, Sean LICENCE, Adam Farrow, Richard Ellis, Russell Grimm, Ellie MORRIS",2021-01-22,2022-01-24,2022-07-28,,https://patents.google.com/patent/WO2022157511A1/en,
WO-2022157512-A1,"Vacuum therapy devices, kits and methods ","Medovate Limited, Cambridge University Hospitals Nhs Foundation Trust","Alan FINNERTY, Mark Heath, Robert Donald, Stuart Thomson, Andrew HINDMARSH",2021-01-22,2022-01-24,2022-07-28,,https://patents.google.com/patent/WO2022157512A1/en,
WO-2022269289-A1,Nasogastric tube ,Cambridge University Hospitals Nhs Foundation Trust,Andrew HINDMARSH,2021-06-24,2022-06-24,2022-12-29,,https://patents.google.com/patent/WO2022269289A1/en,
GB-2584985-B,Display devices ,"John Baumberg Jeremy, Univ Of Cambridge, Jennie Nelson","Jeong Hyeon-Ho, Peng Jialong, John Baumberg Jeremy",2019-03-18,2019-03-18,2021-12-08,2021-12-08,https://patents.google.com/patent/GB2584985B/en,
WO-2021040192-A1,System and method for training artificial intelligence model ,"삼성전자 주식회사, 더 챈슬러, 매스터스 앤드 스칼라스 오브 더 유니버시티 오브 캠브리지","이병찬, 나리스닉에릭, 고든조나단, 로바토호세 미구엘 허난데즈, 핀슬러로버트",2019-08-30,2020-05-22,2021-03-04,,https://patents.google.com/patent/WO2021040192A1/en,https://patentimages.storage.googleapis.com/c0/3c/2c/ab90beca27979d/PCTKR2020006689-appb-img-000013.png
US-2022411681-A1,Adhesive Composition ,Cambridge University Hospitals Nhs Foundation Trust,"Andrew Hindmarsh, Alex SKORDOS, Nandita Rahatekar, Vijay Kumar Thakur",2019-11-28,2020-11-30,2022-12-29,,https://patents.google.com/patent/US20220411681A1/en,https://patentimages.storage.googleapis.com/84/c0/41/95e35d0e6c6ccb/US20220411681A1-20221229-D00000.png
CN-210446429-U,Manpower resource performance exhibition stand device ,哈尔滨剑桥学院,田靓,2019-05-20,2019-05-20,2020-05-05,2020-05-05,https://patents.google.com/patent/CN210446429U/en,
CN-210955698-U,Higher mathematics rotating surface demonstrates teaching aid ,哈尔滨剑桥学院,高珊,2019-06-21,2019-06-21,2020-07-07,2020-07-07,https://patents.google.com/patent/CN210955698U/en,
CN-210244751-U,Multi-functional english teaching materials ,哈尔滨剑桥学院,"Xue Cao, 曹雪, Yanbo Cui, 崔艳波",2019-06-28,2019-06-28,2020-04-03,2020-04-03,https://patents.google.com/patent/CN210244751U/en,
CN-210244706-U,Piano playing correction device ,哈尔滨剑桥学院,"Shanshan Li, 李姗姗",2019-07-11,2019-07-11,2020-04-03,2020-04-03,https://patents.google.com/patent/CN210244706U/en,
CN-211195565-U,File classification case for engineering management ,哈尔滨剑桥学院,"陈平, 田洋, 王春燕",2019-07-16,2019-07-16,2020-08-07,2020-08-07,https://patents.google.com/patent/CN211195565U/en,https://patentimages.storage.googleapis.com/59/6f/36/de84ffbc7b4774/190716161338.png
CN-210454186-U,Seal for engineering management ,哈尔滨剑桥学院,"田洋, 王春燕, 陈平",2019-07-18,2019-07-18,2020-05-05,2020-05-05,https://patents.google.com/patent/CN210454186U/en,https://patentimages.storage.googleapis.com/7b/21/39/56342732a1313e/190717115037.png
CN-210539848-U,Filing cabinet for engineering management ,哈尔滨剑桥学院,"陈平, 王春燕, 田洋",2019-07-20,2019-07-20,2020-05-19,2020-05-19,https://patents.google.com/patent/CN210539848U/en,https://patentimages.storage.googleapis.com/72/e4/40/90154b978ff575/190717115842.png
CN-210446230-U,Code scanning payment card frame for accountants ,哈尔滨剑桥学院,"王春燕, 陈平, 田洋",2019-07-22,2019-07-22,2020-05-05,2020-05-05,https://patents.google.com/patent/CN210446230U/en,https://patentimages.storage.googleapis.com/27/a4/ab/02d02cfb4c507c/190717114756.png
CN-211195570-U,English examination paper storage device convenient to it is folding ,哈尔滨剑桥学院,雷隽博,2019-08-21,2019-08-21,2020-08-07,2020-08-07,https://patents.google.com/patent/CN211195570U/en,https://patentimages.storage.googleapis.com/ec/5f/bc/52c33885f9e4f6/190819152950.png
CN-210372641-U,English learning machine fixing device ,哈尔滨剑桥学院,张晓东,2019-08-22,2019-08-22,2020-04-21,2020-04-21,https://patents.google.com/patent/CN210372641U/en,
CN-210377869-U,Portable English vocabulary nearly shape word contrast learning device ,哈尔滨剑桥学院,朱亚丽,2019-08-23,2019-08-23,2020-04-21,2020-04-21,https://patents.google.com/patent/CN210377869U/en,
CN-210727071-U,Portable English outdoor morning reading support ,哈尔滨剑桥学院,雷隽博,2019-08-24,2019-08-24,2020-06-12,2020-06-12,https://patents.google.com/patent/CN210727071U/en,
CN-210295823-U,English data orbit formula display device ,哈尔滨剑桥学院,姜迪,2019-09-03,2019-09-03,2020-04-10,2020-04-10,https://patents.google.com/patent/CN210295823U/en,https://patentimages.storage.googleapis.com/48/fd/a7/9c3353888a1c68/HDA0002190229830000031.png
CN-211210703-U,Ecological landscape green belt ,哈尔滨剑桥学院,梁雪,2019-10-30,2019-10-30,2020-08-11,2020-08-11,https://patents.google.com/patent/CN211210703U/en,https://patentimages.storage.googleapis.com/44/bc/0c/66da81a69fd4ec/HSA0000194356810000012.png
CN-210895855-U,Business english display device ,哈尔滨剑桥学院,"王秋燕, 历晓寒",2019-10-24,2019-10-24,2020-06-30,2020-06-30,https://patents.google.com/patent/CN210895855U/en,https://patentimages.storage.googleapis.com/db/61/42/0458e4a9dfb42a/HDA0002246165450000021.png
CN-212137685-U,Wall-hanging english teaching test is with shielding appearance convenient to installation is firm ,哈尔滨剑桥学院,韩迪,2020-03-09,2020-03-09,2020-12-11,2020-12-11,https://patents.google.com/patent/CN212137685U/en,
CN-211490290-U,Computer motherboard welded fastening device ,哈尔滨剑桥学院,宫洁,2020-01-19,2020-01-19,2020-09-15,2020-09-15,https://patents.google.com/patent/CN211490290U/en,https://patentimages.storage.googleapis.com/94/96/99/c83a3d1c4de206/HDA0002373888580000011.png
CN-211349709-U,Auxiliary device for vocal music exercise ,哈尔滨剑桥学院,赵艳,2020-02-21,2020-02-21,2020-08-25,2020-08-25,https://patents.google.com/patent/CN211349709U/en,https://patentimages.storage.googleapis.com/b2/bd/dd/066ce4004b9513/HDA0002389233620000011.png
CN-211669828-U,English is with teaching show board convenient to adjust show angle ,哈尔滨剑桥学院,韩迪,2020-03-09,2020-03-09,2020-10-13,2020-10-13,https://patents.google.com/patent/CN211669828U/en,https://patentimages.storage.googleapis.com/56/55/4d/25ef4b13f3941e/HDA0002405182970000011.png
CN-211181585-U,Multi-functional business administration is with bulletin board ,哈尔滨剑桥学院,李刚,2020-03-27,2020-03-27,2020-08-04,2020-08-04,https://patents.google.com/patent/CN211181585U/en,https://patentimages.storage.googleapis.com/d0/6f/11/3edb8cf9b7969c/HDA0002428052620000011.png
CN-211628847-U,Power transformer mounting structure ,哈尔滨剑桥学院,"崔莉, 刘媛媛, 周跃佳",2020-04-01,2020-04-01,2020-10-02,2020-10-02,https://patents.google.com/patent/CN211628847U/en,https://patentimages.storage.googleapis.com/07/80/e4/90facf8daad4f9/200401144909.png
CN-212422666-U,Frame format exercise equipment with English repeated writing exercise ,哈尔滨剑桥学院,"潘春英, 于琰",2020-05-28,2020-05-28,2021-01-29,2021-01-29,https://patents.google.com/patent/CN212422666U/en,https://patentimages.storage.googleapis.com/fd/85/a7/ec20ae2bfbbec6/HDA0002513378000000021.png
CN-212156413-U,Shell support of translation equipment ,哈尔滨剑桥学院,于琰,2020-06-03,2020-06-03,2020-12-15,2020-12-15,https://patents.google.com/patent/CN212156413U/en,
